id,created_at,retweet_count,text
865143473019600896,2017-05-18 09:54:12,9,Alumnus &amp; former faculty V Ramachandran led team that established cause of 1985 Kanishka plane crash: https://t.co/izu5IdG90E https://t.co/YlEG0dVe9D
864458824052166656,2017-05-16 12:33:39,26,"In a first, IISc researchers demonstrate new type of electrical conductor predicted over 20 years ago https://t.co/2C5tHrWeLm"
849087130374635525,2017-04-04 02:32:01,42,"IISc ranked as India's best institution overall in MHRD's #NIRFrankings2017 
https://t.co/D7tcamFRcX"
844036013999771653,2017-03-21 04:00:41,116,"RT @HRDMinistry: IISc, IIT Bombay among top 50 universities in Asia: Survey https://t.co/T1NbAbH938"
839444317395537920,2017-03-08 11:54:56,42,IISc is first Indian institution in world's top 10 Best Small Universities in the @timeshighered global rankings! https://t.co/CupdS6Kpzp
837249042585268225,2017-03-02 10:31:41,19,"Celebrating Founder's Day on March 3, the birth date of Shri JN Tata, who conceived and endowed IISc's establishment. https://t.co/0s4FYC1OJN"
836533527722110978,2017-02-28 11:08:29,67,"#NationalScienceDay commemorates discovery of Raman Effect by first Indian IISc Director, Nobel Laureate Sir CV Raman. Photo: IISc Archives https://t.co/KvfR5YOsu4"
832535284801687552,2017-02-17 10:20:54,64,"It's that time of the year again! IISc's Open Day will be held on March 4, 2017. https://t.co/Ru6ApbbDPP"
832089762383040514,2017-02-16 04:50:33,6,RT @UKinIndia: British High Commissioner #DominicAsquith at @iiscbangalore looking at innovative technologies to detect water leaks in supp…
821947158966341634,2017-01-19 05:07:28,7,"Latest CONNECT issue has interview with Prof. Gadgil, IISc's participation in CERN experiment and more! Read here: https://t.co/lxULPRDc5p https://t.co/Ege8hKjn4m"
817193152952094721,2017-01-06 02:16:45,10,#Alumni-founded #startup Sickle Innovations develops innovative harvesting solutions for farmers https://t.co/opepOoCZmr
814808948410753024,2016-12-30 12:22:46,9,First annual alumni reunion @ IISc saw &gt;300 alumni come home for 3-day celebration from Dec. 16-18. https://t.co/EApSCdeLOU
814034900823076864,2016-12-28 09:06:59,4,RT @ecedeptiisc: ECE Alumnus Shri K . Vijayaraghavan provides a generous contribution of Rs 1 lakh to the ECE Alumni Research Fund for Stud…
813355958428545025,2016-12-26 12:09:06,19,"""Kernel"", IISc's annual magazine provides a snapshot of research and new initiatives at IISc https://t.co/R3D6E6AwVG https://t.co/G5h0HiaHX5"
811870798851903488,2016-12-22 09:47:36,11,Grateful to @kiranshaw for funding R.I.Mazumdar Young Investigator position at IISc to support young faculty https://t.co/JGuCFzOtkX
811145740915380224,2016-12-20 09:46:29,12,"Prof. Sandhya Visweswariah, Co-Chair, BSSE at IISc, has been awarded prestigious Margadarshi Fellowship by Wellcome Trust-DBT India Alliance"
804638211918073857,2016-12-02 10:47:53,19,RT @THEworldunirank: #India has increased its share of top universities in #THEBRICS ranking; @iiscbangalore makes top 15 for first time ht…
804638052765159425,2016-12-02 10:47:15,25,RT @kris_sg: Congrats @iiscbangalore IISc breaks into top 15 in Times varsity rankings of 2017 https://t.co/c7uoBfT62n
799544806246588417,2016-11-18 09:28:31,16,Congratulations to Prof. V. Kumaran for winning the #InfosysPrize2016 in Engineering and Computer Science! https://t.co/JXsyMbJQPz
796301568408596480,2016-11-09 10:41:03,20,"Alumnus Dr. D Rajagopal Rao &amp; Dr. Vijaya Rao make generous contribution to fund biomedical research at BSSE, IISc in perpetuity. https://t.co/MDdo7GCS8V"
793787482961686528,2016-11-02 12:10:58,9,"HAL &amp; IISc to set up new Skill Development Centre @ IISc Challakere, to promote skill dev. at various levels. Bhoomi Pooja held on Oct. 27. https://t.co/sbyKfZgH7d"
790887982945271808,2016-10-25 12:09:23,17,Unique venture by IISc students to convey scientific concepts via traditional folk art https://t.co/RudIW5yOdO https://t.co/Y05dRPRGcA
786888688747753472,2016-10-14 11:17:37,4,Mrs. Sudha Murty Distinguished Chair launched. Prof. Vasant Honavar from Penn State will be first occupant. https://t.co/UKhg4D1hfO https://t.co/Ne5tIlQVfs
783937740496744448,2016-10-06 07:51:36,11,"IISconnect, 1st #research #careerfair saw 100+ industry delegates; graduating students presenting their research https://t.co/Dd7S01bUY3 https://t.co/jkkbar9SWp"
781026476359581696,2016-09-28 07:03:17,6,"3 faculty members selected for prestigious SS Bhatnagar Prize that recognizes ""notable and outstanding research"" https://t.co/imcLlVUhIL"
780644273838366724,2016-09-27 05:44:33,7,"#Medicaldevice #Hackathon at IISc from Nov 3-6, organized by @designatiisc &amp; BETiC @iitbombay. Apply by Oct. 5. https://t.co/SmxLS0teHn"
779700278287151104,2016-09-24 15:13:27,41,IISc ranked #1 Indian institution in @timeshighered World University Rankings 2016-17 https://t.co/YhpALQJ1xQ
778886312862425088,2016-09-22 09:19:02,7,"Privileged to host Sir Leszek Borysiewicz, VC, @Cambridge_Uni. He spoke on ""Global collaboration in the face of global challenges"". https://t.co/38JXsPJsRQ"
778380023401021440,2016-09-20 23:47:13,24,"RT @Cambridge_Uni: ""No matter how good it is an individual research organisation cannot attain excellence alone"" - VC @iiscbangalore https:…"
778214116704083968,2016-09-20 12:47:58,7,"Profs. Saptarshi Basu, K.V.S. Hari, Ramesh Hariharan and Sampath Srinivasan elected as fellows of Indian National Academy of Engineering https://t.co/Bz5wd7txsR"
777864442927194113,2016-09-19 13:38:29,8,"Inviting applications for #Editorial Consultant &amp; Trainee #Writers at Archives &amp; Publications Cell, IISc https://t.co/HLnkqC8lhS"
776387126275502080,2016-09-15 11:48:10,7,"IISc team creates ""automation tool"" for controlled drug release in localized tumours https://t.co/ZDpeafKHIk"
775948500685033473,2016-09-14 06:45:13,6,IISconnect -- Research #careerfair &amp; #industry interaction day to be held on October 3 https://t.co/wRBEiHb8I2
775301763297529857,2016-09-12 11:55:19,4,"#Distinguished #Alumnus Awards presented to Profs. Balakrishnan, Ajay Sood &amp; Ramalingam Chellapa https://t.co/5MtDkRHo3K"
773420652502147072,2016-09-07 07:20:27,3,"Excited to announce that first Alumni Day will be held on Dec 17, 2016! https://t.co/s45sqE4nBD"
773418995315838976,2016-09-07 07:13:52,10,RT @TopUnis: .@iiscbangalore is no.1 in India! Which other unis made it to the country's top 10? https://t.co/rLHpLRF7Aq #QSWUR https://t.c…
770559896383356928,2016-08-30 09:52:50,21,IISc and JNCASR scientists design first-of-its-kind micro heat engine using bacterial reservoirs https://t.co/U8ATHPyu5p
764847280163659776,2016-08-14 15:32:56,9,"Five faculty members awarded INSA Medal for Young Scientists 2016, the highest number for an institution this year: https://t.co/OiuV10t2qq"
754185747318513664,2016-07-16 05:27:48,11,Distinguished alumnus Prof. Sunil Kumar named 15th Provost of Johns Hopkins University: https://t.co/x9FUbW8qSm
728556304369754112,2016-05-06 12:05:33,10,"Prof. Sriram Ramaswamy, widely regarded for his work on Active Matter, elected as Fellow of @royalsociety: https://t.co/zLKfAWsdlH"
720097763506069504,2016-04-13 03:54:20,71,RT @RashtrapatiBhvn: #PresidentMukherjee conferred Padma Shri on Yoga Guru Dr. H.R. Nagendra https://t.co/5jGsCeRckJ
720097641242169344,2016-04-13 03:53:51,76,RT @RashtrapatiBhvn: #PresidentMukherjee conferred Padma Vibhushan on scientist Dr. Vasudev Kalkunte Aatre https://t.co/mIqlkrJXPI
720097501940854784,2016-04-13 03:53:17,107,"RT @RashtrapatiBhvn: #PresidentMukherjee conferred Padma Shri on Prof Dipankar Chatterji faculty, Molecular Biophysics Unit, IISc B'lore ht…"
719388603030188032,2016-04-11 04:56:23,5,ET article on IISc faculty members exploring shock wave technology for varied applications through their startup: https://t.co/GyvpjdaasP
717231863841038336,2016-04-05 06:06:16,16,"IISc is India's top university in MHRD's first-ever national ranking of higher education institutions! 
https://t.co/wkocUtXHjB"
705313991883517953,2016-03-03 08:48:54,70,"RT @TataCompanies: #JNTata was so deeply committed to education, he pledged almost half his wealth to fund IISc https://t.co/ACIwuq9R33 htt…"
704934147530354688,2016-03-02 07:39:32,5,"Open Day - IISc's annual public outreach event - to be held on March 5, 2016 https://t.co/QcQiRnnFJz"
699514711079931905,2016-02-16 08:44:38,6,"Infosys Foundation funds infectious diseases research @ CIDR, IISc https://t.co/JVRGFE8Wjb"
692225201778606080,2016-01-27 05:58:43,9,Alumni Dr. VK Aatre &amp; Prof. Dipankar Chatterji win prestigious Padma Vibhushan &amp; Padma Shri awards respectively https://t.co/0UJmeISb3S
684583733966422017,2016-01-06 03:54:15,8,"In a first, interdisciplinary IISc team uses shockwaves in living organisms to treat highly resistant biofilms: https://t.co/14Ll0u4Dee"
679910009459707907,2015-12-24 06:22:33,6,Alumni-founded startup develops 3D printed liver tissue that can be used for drug and vaccine development https://t.co/FikRchFAaj
679630691978485760,2015-12-23 11:52:38,8,IISc CeNSE team develops new cost-effective technology to etch nanocircuits on electronic chips: https://t.co/p8izN1Y1gt
677377105429065732,2015-12-17 06:37:41,23,"RT @kiranshaw: Kudos to @iiscbangalore for developing #solar powered cooking device
https://t.co/4uQRvb9lHB"
677376793569964038,2015-12-17 06:36:27,3,Former Professor A. Selvarajan and his wife Mrs. Indira Devi contribute Rs. 20 lakhs to ECE Photonics Research Fund https://t.co/8mCIG0vFWc
676367440427651072,2015-12-14 11:45:38,5,"IISc signs MoU with GE India Technology Center, Bangalore, to promote collaborative research and CSR activities: https://t.co/FCuKZN16h9"
665032320777240576,2015-11-13 05:03:55,19,IISc is first Indian Institution in top 100 universities worldwide in Engg. &amp; Technology @timeshighered Rankings https://t.co/XBw7781yTT
659979269234298880,2015-10-30 06:24:54,10,Prof. Mayank Shrivastava (DESE) wins IEEE EDS Early Career Award - first Indian scientist to get this recognition! https://t.co/nrc4zLgdUK
649101143537152000,2015-09-30 05:59:06,3,IISc faculty members win coveted National awards &amp; honours http://t.co/0cooyIoA9X http://t.co/Xw9rKeWizH
643707438089113601,2015-09-15 08:46:27,133,RT @RashtrapatiBhvn: Heartiest congratulations IISc Bangalore &amp; IIT Delhi on being ranked 147 &amp; 179 respectively in QS World Univ Rankings …
641892383521529856,2015-09-10 08:34:04,1,IISc alumni wish their teachers on Teachers' Day: http://t.co/MJxgNqp7lK
641840474320297984,2015-09-10 05:07:48,3,"IISc has set up an Office of Development &amp; Alumni Affairs to connect w/ industry, alumni &amp; philanthropists. More at http://t.co/I3Kok6lPpC"
615880133262508032,2015-06-30 13:50:40,12,"IISc launches a website / portal for alumni. Please register at:
http://t.co/RexGSJgF7g

And, do please spread the word!"
614280379990564864,2015-06-26 03:53:50,3,"In the afternoon, an address by Prof. Anurag Kumar (Director, IISc), followed by a session w/ Prof. V.S. Arunachalam and Dr. Arun Shourie."
614279575447605248,2015-06-26 03:50:38,7,"Day 1 at IISc-AGC: Tributes to Prof. C.N.R. Rao. A session on IISc's contributions to Indian Space, Defence and Atomic Energy Programs."
614278766190161920,2015-06-26 03:47:25,5,"A live webcast of the IISc Alumni Global Conference is available here:
http://t.co/h4UpBcLnut"
614278442977071104,2015-06-26 03:46:08,5,"The Big Day is here. The IISc Alumni Global Conference starts today!
http://t.co/ykTYT2LFRB"
613198553918222336,2015-06-23 04:15:02,1,"In a coordinated initiative, Kris Gopalakrishnan has set up such Chairs at IIT-M (@reachIITM ) as well.
https://t.co/9Q2ezWM3qY"
613195740714631168,2015-06-23 04:03:51,1,Prof.  Shihab Shamma (University of Maryland) to be the first K. Vaidyanathan Distinguished Chair.
613194884900454400,2015-06-23 04:00:27,2,"Three Distinguished Chairs have been set up w/ grant from Pratiksha Trust run Kris &amp; Sudha Gopalakrishnan.
https://t.co/sU0yJO67qH"
580339731474481152,2015-03-24 12:05:48,5,"He shares this Prize with Prof. Jane Lubchenco of Oregon State University. Here's a profile of the Prize winners:
http://t.co/nYZBeNXIGf"
580339080988229632,2015-03-24 12:03:13,14,Congrats to Prof. Madhav Gadgil (founder of Centre for Ecological Sciences) on winning the Tyler Prize for Environmental Achievement.
575141436305211392,2015-03-10 03:49:38,6,"RT @megha_prakash: ""@NatureNews: Senior female scientists are a rarity in the developing world: http://t.co/rG12ZA0nXq http://t.co/q5t3NZV6…"
574137768239988736,2015-03-07 09:21:25,2,"Second ad from IISc is for Development Consultant (DC): 
http://t.co/xUzL1Vtfea"
574137457374949377,2015-03-07 09:20:11,3,"Job ad from IISc for Chief Development Consultant (CDC) to engage with philanthropists and donors:
http://t.co/Ew7AUb2gML"
574134955476848641,2015-03-07 09:10:14,7,"RT @ecedeptiisc: Join us for Google+ Hangout Sessions #prospective #students: Admissions to ECE, IISc - Demystified | 10 Mar &amp; 11 Mar http:…"
573417253296685057,2015-03-05 09:38:21,2,"Please spread the word. IISc has a recruitment ad for the post of Registrar. Deadline: 20th March 2015. 
http://t.co/lnF7U1TQ0T"
572587034868629504,2015-03-03 02:39:21,15,"#IIScTradition: Founder's Day Celebrations at IISc today, the 176th birth anniversary of Jamsetji Tata. #Respect #Philanthropy"
572046099646574593,2015-03-01 14:49:52,5,RT @GopalRajN: IISc researchers create a superior membrane with nano-pores for water filtration @RPrasad12 @TheHindu  http://t.co/C56woWJd9V
571710952489406464,2015-02-28 16:38:07,1,"Time: 4:30 p.m.
Venue: Auditorium, Physical Sciences Building
Release by Prof. Roddam Narasimha.
#PopularScience #Sunspots"
571710327638773760,2015-02-28 16:35:38,2,"""Nature's Third Cycle: A Story of Sunspots,"" a #popsci book from OUP by IISc astrophysicist Arnab Rai Choudhuri to be released on 4 March."
571693574925910017,2015-02-28 15:29:04,0,"@eric_lander at IISc yesterday. A full house at J.N. Tata Auditorium. The satellite halls were full too! See pic: 
http://t.co/VCsCCC9zO4"
571676982284443649,2015-02-28 14:23:08,4,RT @lalitpatnaik: LED cube at Dept of Electronic Systems Engineering. #IIScOpenDay #IIScOD2015 http://t.co/0Wll11rnoX
571676940660154368,2015-02-28 14:22:58,5,RT @lalitpatnaik: Quadcopter drone at Dept of Electronic Systems Engg. #IIScOpenDay #IIScOD2015 http://t.co/McipKQDNWs
571676747940274177,2015-02-28 14:22:12,8,RT @ecedeptiisc: #IISc #OpenDay then came the #rain http://t.co/tvwg51HGvz
571503682941947904,2015-02-28 02:54:30,1,"#IIScOpenDay. Cryogenic technology. Cloud Chamber. Physics of ""Interstellar"". Photonics. Breathtaking puzzles and problems in math. &amp;more."
571503049463631872,2015-02-28 02:51:59,0,#IIScOpenDay. Show-and-tell experiments on engineering phenomena and principles. Simulations. Videos. Loads of fun.
571501927298543616,2015-02-28 02:47:32,0,"#IIScOpenDay. Check out the Clean Room in CeNSE, India's fastest supercomputer in SERC, Hypersonic and shockwave labs in Aerospace."
571499955065524226,2015-02-28 02:39:41,0,"#IIScOpenDay. Coding contests, Quizzes, Joy of music processing, Handwritten word recognition, Li-fi hotspots, Embedded systems, and more."
571499020243189760,2015-02-28 02:35:59,0,"#IIScOpenDay. Chemical Sensing, Wavelength Conversion, Self-cleaning Surfaces, Nucleation demo, Dye Sensitized Solar Cell, and more."
571498238571765760,2015-02-28 02:32:52,0,"#IIScOpenDay. Human brain demo, Virus models, Real time shows of X-ray diffraction from protein crystals, Nature walks, and more."
571496508383608833,2015-02-28 02:26:00,3,"#Explore #Science. Check out this brochure for a quick list of things you can see/do/explore during #IIScOpenDay.
http://t.co/1q5836FDNl"
571494624436473856,2015-02-28 02:18:30,2,"#IIScOpenDay today. @Papiyais in TNE: ""Drop by at IISc for some fun activities this Saturday"" 
http://t.co/ApzG2jSP5m

#Explore #Science"
571494078606491648,2015-02-28 02:16:20,5,"Happy #NationalScienceDay, everyone! If you are in Bangalore, come join us at #IIScOpenDay Celebrations. #Science"
571316672826486784,2015-02-27 14:31:24,2,"RT @ecedeptiisc: The Schedule for #OpenDay at #ECEDept is out! Lectures, demonstrations and quizzes all through the day! #IISc http://t.co/…"
571261821430026240,2015-02-27 10:53:26,3,"The Exhibition has been curated, and the posters designed, by the Tata Central Archives, Pune. #Gratitude #philanthropy #IIScOpenDay"
571261364800368640,2015-02-27 10:51:37,3,"Tomorrow, do visit the poster exhibition on the life of our founder J.N. Tata in the Main Building.  #inspiring #philanthropy #IIScOpenDay"
571260327054024706,2015-02-27 10:47:30,0,"For admission to the Undergraduate program at IISc, 30th April is the deadline for filing applications. See: 
http://t.co/jFbVwCIkEN"
571259152657354753,2015-02-27 10:42:50,1,"For admission into Masters/PhD programs at IISc, 20th March is the deadline for filing applications. 
http://t.co/tF3ExfrNCH"
571154967014174720,2015-02-27 03:48:50,2,"The Cell Press - TNQ India Distinguished Lectureship Series 2015. Talk by Eric Lander: ""Secrets of the Human Genome"". 
Faculty Hall at 4:30"
571153784308527105,2015-02-27 03:44:08,0,"""Democracy, Inclusion, Propsperity"" is the title of Sir Vithal N. Chandavarkar Memorial Lecture by Raghuram Rajan. 
Faculty Hall at noon."
571153137114836992,2015-02-27 03:41:34,3,"Bid Day at IISc! Faculty Hall will host talks by RBI Governor Raghuram Rajan at 12:00, and MIT Biologist Eric Lander at 4:30."
570987983685287936,2015-02-26 16:45:18,0,"It's great that this year's #IIScOpenDay shares this special bond with Sir C.V. Raman, the first Indian Director of IISc (1933-37)!"
570986538206519297,2015-02-26 16:39:33,4,"#IIScOpenDay is an annual event held around the 28th of Feb, India's National Science Day, commemorating Raman's Nobel-winning discovery."
570985374815686656,2015-02-26 16:34:56,9,"IISc celebrates Open Day this Saturday, the 28th of February. Come explore our Departments &amp; Centres! #IIScOpenDay
http://t.co/1q5836FDNl"
522811255761825797,2014-10-16 18:08:11,1,Hello Twitter! #myfirstTweet
